Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month
222949.0,USB-C Charging Cable,1.0,11.95,07/28/19 17:24,"902 Cedar St, Dallas, TX 75001",July
222950.0,Lightning Charging Cable,1.0,14.95,07/17/19 19:05,"358 1st St, Dallas, TX 75001",July
222951.0,Apple Airpods Headphones,1.0,150.0,07/08/19 12:34,"781 Maple St, San Francisco, CA 94016",July
222952.0,Lightning Charging Cable,1.0,14.95,07/06/19 16:01,"879 Park St, San Francisco, CA 94016",July
222953.0,Lightning Charging Cable,1.0,14.95,07/31/19 02:56,"109 Highland St, Los Angeles, CA 90001",July
222954.0,AA Batteries (4-pack),2.0,3.84,07/14/19 18:11,"980 Chestnut St, Dallas, TX 75001",July
222955.0,USB-C Charging Cable,1.0,11.95,07/01/19 14:27,"117 Lake St, Los Angeles, CA 90001",July
222956.0,27in 4K Gaming Monitor,1.0,389.99,07/11/19 20:18,"525 6th St, Atlanta, GA 30301",July
222957.0,AAA Batteries (4-pack),1.0,2.99,07/19/19 10:11,"143 5th St, Portland, OR 97035",July
222958.0,AAA Batteries (4-pack),1.0,2.99,07/26/19 21:00,"777 5th St, Dallas, TX 75001",July
222959.0,ThinkPad Laptop,1.0,999.99,07/15/19 13:07,"252 River St, Dallas, TX 75001",July
222960.0,Lightning Charging Cable,1.0,14.95,07/11/19 08:44,"638 Dogwood St, San Francisco, CA 94016",July
222961.0,Lightning Charging Cable,1.0,14.95,07/04/19 05:44,"840 5th St, Dallas, TX 75001",July
222962.0,Wired Headphones,1.0,11.99,07/20/19 09:20,"694 Cherry St, Seattle, WA 98101",July
222963.0,USB-C Charging Cable,1.0,11.95,07/29/19 09:11,"734 Elm St, Boston, MA 02215",July
222964.0,Macbook Pro Laptop,1.0,1700.0,07/24/19 20:18,"601 Lake St, Boston, MA 02215",July
222965.0,AAA Batteries (4-pack),2.0,2.99,07/07/19 12:06,"792 Cedar St, San Francisco, CA 94016",July
222966.0,AA Batteries (4-pack),2.0,3.84,07/13/19 01:01,"718 7th St, Seattle, WA 98101",July
222967.0,20in Monitor,1.0,109.99,07/14/19 11:58,"161 13th St, San Francisco, CA 94016",July
222968.0,AA Batteries (4-pack),1.0,3.84,07/24/19 15:32,"536 14th St, San Francisco, CA 94016",July
222969.0,AAA Batteries (4-pack),1.0,2.99,07/05/19 17:00,"248 Johnson St, San Francisco, CA 94016",July
222970.0,AAA Batteries (4-pack),1.0,2.99,07/09/19 11:08,"594 Church St, Atlanta, GA 30301",July
222971.0,Apple Airpods Headphones,1.0,150.0,07/05/19 14:49,"444 Spruce St, Austin, TX 73301",July
222972.0,Wired Headphones,1.0,11.99,07/09/19 09:17,"917 Madison St, Seattle, WA 98101",July
222973.0,Flatscreen TV,1.0,300.0,07/18/19 14:40,"509 Hickory St, Seattle, WA 98101",July
222974.0,Lightning Charging Cable,1.0,14.95,07/09/19 19:51,"112 Wilson St, Los Angeles, CA 90001",July
222975.0,Wired Headphones,1.0,11.99,07/19/19 16:15,"541 Hickory St, Los Angeles, CA 90001",July
222976.0,Lightning Charging Cable,1.0,14.95,07/17/19 10:14,"390 1st St, Los Angeles, CA 90001",July
222977.0,Lightning Charging Cable,1.0,14.95,07/14/19 22:07,"660 Walnut St, Los Angeles, CA 90001",July
222978.0,AAA Batteries (4-pack),2.0,2.99,07/04/19 12:23,"941 Willow St, Seattle, WA 98101",July
222979.0,Bose SoundSport Headphones,1.0,99.99,07/11/19 23:59,"844 Center St, Seattle, WA 98101",July
222980.0,Bose SoundSport Headphones,1.0,99.99,07/13/19 11:16,"519 Park St, Atlanta, GA 30301",July
222981.0,USB-C Charging Cable,1.0,11.95,07/26/19 00:40,"791 9th St, Austin, TX 73301",July
222982.0,Flatscreen TV,1.0,300.0,07/28/19 12:40,"651 Ridge St, Portland, OR 97035",July
222983.0,Lightning Charging Cable,1.0,14.95,07/16/19 00:06,"639 Spruce St, Boston, MA 02215",July
222984.0,USB-C Charging Cable,1.0,11.95,07/29/19 21:50,"305 Johnson St, Austin, TX 73301",July
222985.0,Bose SoundSport Headphones,1.0,99.99,07/21/19 12:41,"846 Lake St, Dallas, TX 75001",July
222986.0,Lightning Charging Cable,1.0,14.95,07/05/19 11:13,"313 Forest St, San Francisco, CA 94016",July
222987.0,AAA Batteries (4-pack),1.0,2.99,07/31/19 16:56,"538 1st St, New York City, NY 10001",July
222988.0,Lightning Charging Cable,1.0,14.95,07/04/19 09:44,"647 Meadow St, Dallas, TX 75001",July
222989.0,Lightning Charging Cable,1.0,14.95,07/07/19 20:53,"48 Walnut St, Dallas, TX 75001",July
222990.0,AAA Batteries (4-pack),2.0,2.99,07/19/19 18:33,"419 Jackson St, New York City, NY 10001",July
222991.0,27in FHD Monitor,1.0,149.99,07/05/19 10:06,"450 8th St, Los Angeles, CA 90001",July
222992.0,AA Batteries (4-pack),1.0,3.84,07/05/19 18:49,"779 Washington St, San Francisco, CA 94016",July
222993.0,AAA Batteries (4-pack),1.0,2.99,07/25/19 21:40,"697 Adams St, Los Angeles, CA 90001",July
222994.0,USB-C Charging Cable,1.0,11.95,07/10/19 18:59,"251 Cedar St, New York City, NY 10001",July
222995.0,34in Ultrawide Monitor,1.0,379.99,07/27/19 16:15,"837 Park St, San Francisco, CA 94016",July
222996.0,27in FHD Monitor,1.0,149.99,07/12/19 16:53,"885 Sunset St, Los Angeles, CA 90001",July
222997.0,AAA Batteries (4-pack),1.0,2.99,07/21/19 16:44,"619 Willow St, New York City, NY 10001",July
222998.0,Lightning Charging Cable,1.0,14.95,07/28/19 03:41,"38 Lakeview St, Boston, MA 02215",July
222999.0,Flatscreen TV,1.0,300.0,07/29/19 17:17,"615 Cherry St, Seattle, WA 98101",July
223000.0,AAA Batteries (4-pack),1.0,2.99,07/19/19 20:29,"670 10th St, Atlanta, GA 30301",July
223001.0,Apple Airpods Headphones,1.0,150.0,07/29/19 11:56,"978 10th St, San Francisco, CA 94016",July
223002.0,AA Batteries (4-pack),1.0,3.84,07/13/19 18:48,"603 12th St, Dallas, TX 75001",July
223003.0,Lightning Charging Cable,1.0,14.95,07/09/19 17:51,"18 Jefferson St, San Francisco, CA 94016",July
223004.0,AAA Batteries (4-pack),1.0,2.99,07/14/19 02:43,"911 Spruce St, San Francisco, CA 94016",July
223005.0,27in FHD Monitor,1.0,149.99,07/26/19 21:39,"306 Lake St, Austin, TX 73301",July
223006.0,Lightning Charging Cable,1.0,14.95,07/22/19 16:50,"499 Park St, Los Angeles, CA 90001",July
223007.0,Bose SoundSport Headphones,1.0,99.99,07/06/19 11:07,"481 10th St, Portland, OR 97035",July
223008.0,AAA Batteries (4-pack),3.0,2.99,07/12/19 00:54,"289 13th St, Boston, MA 02215",July
223009.0,Apple Airpods Headphones,1.0,150.0,07/28/19 07:59,"152 9th St, Boston, MA 02215",July
223010.0,AAA Batteries (4-pack),1.0,2.99,07/18/19 12:17,"518 Wilson St, Boston, MA 02215",July
223011.0,Apple Airpods Headphones,1.0,150.0,07/09/19 17:19,"87 Sunset St, San Francisco, CA 94016",July
223012.0,Bose SoundSport Headphones,1.0,99.99,07/13/19 10:10,"233 12th St, Austin, TX 73301",July
223013.0,AAA Batteries (4-pack),2.0,2.99,07/27/19 14:11,"289 8th St, New York City, NY 10001",July
223014.0,Wired Headphones,1.0,11.99,07/10/19 17:43,"421 Highland St, Atlanta, GA 30301",July
223015.0,Bose SoundSport Headphones,1.0,99.99,07/26/19 14:47,"605 Johnson St, San Francisco, CA 94016",July
223016.0,USB-C Charging Cable,1.0,11.95,07/20/19 08:42,"700 Church St, New York City, NY 10001",July
223017.0,AAA Batteries (4-pack),2.0,2.99,07/02/19 22:09,"773 Hickory St, San Francisco, CA 94016",July
223018.0,ThinkPad Laptop,1.0,999.99,07/04/19 08:39,"767 Adams St, Los Angeles, CA 90001",July
223019.0,AAA Batteries (4-pack),2.0,2.99,07/29/19 13:49,"788 Hill St, Dallas, TX 75001",July
223020.0,27in FHD Monitor,1.0,149.99,07/08/19 10:08,"296 9th St, Boston, MA 02215",July
223021.0,AAA Batteries (4-pack),1.0,2.99,07/07/19 11:31,"657 10th St, Los Angeles, CA 90001",July
223022.0,Lightning Charging Cable,1.0,14.95,07/31/19 17:45,"93 Madison St, Atlanta, GA 30301",July
223023.0,Bose SoundSport Headphones,1.0,99.99,07/01/19 18:12,"268 Meadow St, San Francisco, CA 94016",July
223024.0,AAA Batteries (4-pack),2.0,2.99,07/23/19 14:04,"91 Jefferson St, Dallas, TX 75001",July
223025.0,AA Batteries (4-pack),1.0,3.84,07/23/19 00:58,"142 Pine St, San Francisco, CA 94016",July
223026.0,Wired Headphones,1.0,11.99,07/25/19 12:49,"47 Pine St, San Francisco, CA 94016",July
223027.0,AA Batteries (4-pack),1.0,3.84,07/11/19 16:29,"876 Center St, Austin, TX 73301",July
223028.0,Vareebadd Phone,1.0,400.0,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",July
223028.0,USB-C Charging Cable,2.0,11.95,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",July
223028.0,Wired Headphones,1.0,11.99,07/07/19 10:21,"969 10th St, San Francisco, CA 94016",July
223029.0,USB-C Charging Cable,1.0,11.95,07/18/19 11:15,"144 Adams St, New York City, NY 10001",July
223030.0,Bose SoundSport Headphones,1.0,99.99,07/09/19 19:04,"704 13th St, Los Angeles, CA 90001",July
223031.0,27in FHD Monitor,1.0,149.99,07/28/19 09:30,"445 Johnson St, Los Angeles, CA 90001",July
223032.0,Apple Airpods Headphones,1.0,150.0,07/20/19 18:47,"8 Cherry St, Dallas, TX 75001",July
223033.0,AAA Batteries (4-pack),1.0,2.99,07/01/19 18:27,"972 Meadow St, Atlanta, GA 30301",July
223034.0,Wired Headphones,1.0,11.99,07/06/19 09:22,"927 South St, Portland, OR 97035",July
223035.0,Flatscreen TV,1.0,300.0,07/27/19 12:04,"911 Sunset St, Portland, OR 97035",July
223036.0,Apple Airpods Headphones,1.0,150.0,07/31/19 10:59,"828 Willow St, Boston, MA 02215",July
223037.0,Wired Headphones,1.0,11.99,07/21/19 20:58,"24 Adams St, Los Angeles, CA 90001",July
223038.0,Lightning Charging Cable,1.0,14.95,07/03/19 14:19,"990 11th St, Los Angeles, CA 90001",July
223039.0,Flatscreen TV,1.0,300.0,07/27/19 11:44,"9 Center St, Dallas, TX 75001",July
223040.0,Apple Airpods Headphones,1.0,150.0,07/19/19 20:05,"395 West St, Austin, TX 73301",July
223041.0,27in 4K Gaming Monitor,1.0,389.99,07/11/19 08:16,"330 River St, New York City, NY 10001",July
223042.0,Lightning Charging Cable,1.0,14.95,07/10/19 08:42,"983 Jackson St, Dallas, TX 75001",July
223043.0,Lightning Charging Cable,1.0,14.95,07/01/19 10:20,"662 North St, Atlanta, GA 30301",July
223044.0,Apple Airpods Headphones,1.0,150.0,07/05/19 11:15,"605 6th St, San Francisco, CA 94016",July
223045.0,LG Dryer,1.0,600.0,07/18/19 20:22,"457 2nd St, Boston, MA 02215",July
223046.0,USB-C Charging Cable,1.0,11.95,07/15/19 23:04,"335 Ridge St, Los Angeles, CA 90001",July
223047.0,AA Batteries (4-pack),1.0,3.84,07/16/19 15:16,"541 Lakeview St, Los Angeles, CA 90001",July
223048.0,Vareebadd Phone,1.0,400.0,07/21/19 17:19,"168 8th St, Portland, OR 97035",July
223048.0,USB-C Charging Cable,2.0,11.95,07/21/19 17:19,"168 8th St, Portland, OR 97035",July
223049.0,Flatscreen TV,1.0,300.0,07/24/19 23:24,"595 Jackson St, San Francisco, CA 94016",July
223050.0,ThinkPad Laptop,1.0,999.99,07/14/19 18:14,"842 Washington St, Los Angeles, CA 90001",July
223051.0,Bose SoundSport Headphones,1.0,99.99,07/27/19 16:35,"819 Cherry St, Los Angeles, CA 90001",July
223052.0,USB-C Charging Cable,1.0,11.95,07/09/19 20:05,"549 Lincoln St, San Francisco, CA 94016",July
223053.0,LG Dryer,1.0,600.0,07/06/19 08:37,"226 2nd St, Seattle, WA 98101",July
223054.0,Wired Headphones,1.0,11.99,07/28/19 18:08,"905 Chestnut St, Boston, MA 02215",July
223055.0,AA Batteries (4-pack),1.0,3.84,07/14/19 14:04,"181 Walnut St, Los Angeles, CA 90001",July
223056.0,USB-C Charging Cable,1.0,11.95,07/27/19 17:19,"907 Madison St, San Francisco, CA 94016",July
223057.0,Bose SoundSport Headphones,1.0,99.99,07/12/19 11:30,"195 Washington St, San Francisco, CA 94016",July
223058.0,Bose SoundSport Headphones,1.0,99.99,07/01/19 08:09,"993 Main St, Boston, MA 02215",July
223059.0,USB-C Charging Cable,1.0,11.95,07/23/19 02:09,"84 10th St, Boston, MA 02215",July
223060.0,AA Batteries (4-pack),1.0,3.84,07/20/19 13:14,"613 Johnson St, San Francisco, CA 94016",July
223061.0,Lightning Charging Cable,2.0,14.95,07/14/19 22:02,"788 Center St, Dallas, TX 75001",July
223062.0,ThinkPad Laptop,1.0,999.99,07/12/19 19:58,"756 5th St, Atlanta, GA 30301",July
223063.0,USB-C Charging Cable,1.0,11.95,07/02/19 21:37,"535 Cedar St, Portland, OR 97035",July
223064.0,AAA Batteries (4-pack),1.0,2.99,07/13/19 19:23,"627 13th St, San Francisco, CA 94016",July
223065.0,Bose SoundSport Headphones,2.0,99.99,07/02/19 20:20,"180 Park St, San Francisco, CA 94016",July
223066.0,Macbook Pro Laptop,1.0,1700.0,07/16/19 08:31,"377 Madison St, San Francisco, CA 94016",July
223067.0,AAA Batteries (4-pack),1.0,2.99,07/11/19 13:46,"189 Johnson St, Los Angeles, CA 90001",July
223068.0,AA Batteries (4-pack),1.0,3.84,07/29/19 18:11,"450 Church St, San Francisco, CA 94016",July
223069.0,AA Batteries (4-pack),1.0,3.84,07/17/19 20:50,"486 4th St, San Francisco, CA 94016",July
223070.0,AAA Batteries (4-pack),1.0,2.99,07/19/19 08:29,"172 Adams St, Boston, MA 02215",July
223071.0,Lightning Charging Cable,1.0,14.95,07/17/19 12:01,"758 Madison St, New York City, NY 10001",July
223072.0,Lightning Charging Cable,1.0,14.95,07/18/19 02:39,"252 Madison St, Boston, MA 02215",July
223073.0,Wired Headphones,1.0,11.99,07/02/19 15:41,"972 Dogwood St, San Francisco, CA 94016",July
223074.0,USB-C Charging Cable,1.0,11.95,07/15/19 10:07,"899 North St, Los Angeles, CA 90001",July
223075.0,USB-C Charging Cable,1.0,11.95,07/22/19 14:15,"752 Chestnut St, San Francisco, CA 94016",July
223076.0,Lightning Charging Cable,1.0,14.95,07/10/19 13:21,"692 Spruce St, Boston, MA 02215",July
223077.0,ThinkPad Laptop,1.0,999.99,07/06/19 13:01,"261 Sunset St, San Francisco, CA 94016",July
223078.0,Lightning Charging Cable,1.0,14.95,07/10/19 19:23,"865 Meadow St, Atlanta, GA 30301",July
223079.0,27in 4K Gaming Monitor,1.0,389.99,07/18/19 10:22,"211 Ridge St, Austin, TX 73301",July
223080.0,Apple Airpods Headphones,1.0,150.0,07/09/19 18:26,"275 Jackson St, Austin, TX 73301",July
223081.0,USB-C Charging Cable,1.0,11.95,07/05/19 15:55,"983 12th St, San Francisco, CA 94016",July
223082.0,USB-C Charging Cable,1.0,11.95,07/07/19 09:54,"158 7th St, Seattle, WA 98101",July
223083.0,USB-C Charging Cable,1.0,11.95,07/13/19 21:05,"277 Lakeview St, Portland, OR 97035",July
223084.0,Lightning Charging Cable,1.0,14.95,07/02/19 15:08,"555 Pine St, Los Angeles, CA 90001",July
223085.0,iPhone,1.0,700.0,07/22/19 11:56,"875 Madison St, Los Angeles, CA 90001",July
223086.0,Apple Airpods Headphones,1.0,150.0,07/22/19 11:08,"938 Meadow St, Los Angeles, CA 90001",July
223087.0,iPhone,1.0,700.0,07/26/19 11:06,"864 10th St, Boston, MA 02215",July
223088.0,AA Batteries (4-pack),1.0,3.84,07/05/19 22:58,"715 North St, Seattle, WA 98101",July
223089.0,AA Batteries (4-pack),1.0,3.84,07/17/19 17:53,"650 Hickory St, New York City, NY 10001",July
223090.0,USB-C Charging Cable,1.0,11.95,07/12/19 16:18,"739 Adams St, New York City, NY 10001",July
223091.0,Bose SoundSport Headphones,1.0,99.99,07/20/19 11:02,"415 Cedar St, New York City, NY 10001",July
223092.0,ThinkPad Laptop,1.0,999.99,07/11/19 15:27,"634 Washington St, Boston, MA 02215",July
223093.0,AA Batteries (4-pack),1.0,3.84,07/01/19 10:48,"899 1st St, San Francisco, CA 94016",July
223094.0,Wired Headphones,1.0,11.99,07/18/19 11:15,"971 Chestnut St, Los Angeles, CA 90001",July
223095.0,Apple Airpods Headphones,1.0,150.0,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001",July
223095.0,AA Batteries (4-pack),1.0,3.84,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001",July
223096.0,AAA Batteries (4-pack),2.0,2.99,07/08/19 19:31,"846 Sunset St, Portland, OR 97035",July
223097.0,Lightning Charging Cable,1.0,14.95,07/11/19 12:29,"77 10th St, Los Angeles, CA 90001",July
223098.0,Apple Airpods Headphones,1.0,150.0,07/23/19 18:23,"374 Cherry St, San Francisco, CA 94016",July
223099.0,AAA Batteries (4-pack),3.0,2.99,07/29/19 22:46,"3 Highland St, New York City, NY 10001",July
223100.0,USB-C Charging Cable,1.0,11.95,07/29/19 16:56,"516 Jackson St, New York City, NY 10001",July
223101.0,Wired Headphones,1.0,11.99,07/10/19 16:55,"924 Lincoln St, San Francisco, CA 94016",July
223102.0,Wired Headphones,2.0,11.99,07/16/19 20:54,"484 7th St, Seattle, WA 98101",July
223103.0,Apple Airpods Headphones,1.0,150.0,07/13/19 11:25,"107 West St, San Francisco, CA 94016",July
223104.0,20in Monitor,1.0,109.99,07/08/19 07:29,"505 4th St, Los Angeles, CA 90001",July
,,,,,,July
223105.0,34in Ultrawide Monitor,1.0,379.99,07/17/19 00:06,"589 8th St, Portland, OR 97035",July
223106.0,Wired Headphones,1.0,11.99,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016",July
223106.0,Vareebadd Phone,1.0,400.0,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016",July
223107.0,iPhone,1.0,700.0,07/25/19 13:40,"470 Chestnut St, San Francisco, CA 94016",July
223108.0,AAA Batteries (4-pack),1.0,2.99,07/05/19 11:21,"781 8th St, Boston, MA 02215",July
223109.0,iPhone,1.0,700.0,07/12/19 20:48,"929 Ridge St, Seattle, WA 98101",July
223110.0,Flatscreen TV,1.0,300.0,07/16/19 01:05,"434 Elm St, Seattle, WA 98101",July
223111.0,AA Batteries (4-pack),1.0,3.84,07/20/19 16:46,"137 Madison St, Atlanta, GA 30301",July
223112.0,USB-C Charging Cable,2.0,11.95,07/08/19 22:23,"241 8th St, San Francisco, CA 94016",July
223113.0,27in 4K Gaming Monitor,1.0,389.99,07/05/19 07:35,"176 Willow St, Los Angeles, CA 90001",July
223114.0,AA Batteries (4-pack),1.0,3.84,07/26/19 13:37,"576 11th St, Austin, TX 73301",July
223115.0,Flatscreen TV,1.0,300.0,07/02/19 13:15,"836 Johnson St, New York City, NY 10001",July
223116.0,Apple Airpods Headphones,1.0,150.0,07/21/19 13:18,"366 Adams St, Portland, OR 97035",July
223117.0,Google Phone,1.0,600.0,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301",July
223117.0,USB-C Charging Cable,1.0,11.95,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301",July
223118.0,AA Batteries (4-pack),2.0,3.84,07/04/19 11:04,"346 Walnut St, New York City, NY 10001",July
223119.0,27in FHD Monitor,1.0,149.99,07/30/19 13:33,"955 Main St, New York City, NY 10001",July
223120.0,Lightning Charging Cable,1.0,14.95,07/18/19 13:29,"506 Main St, San Francisco, CA 94016",July
223121.0,Bose SoundSport Headphones,1.0,99.99,07/05/19 22:00,"880 7th St, New York City, NY 10001",July
223122.0,Apple Airpods Headphones,1.0,150.0,07/04/19 08:49,"972 Lincoln St, Boston, MA 02215",July
223123.0,Wired Headphones,1.0,11.99,07/05/19 06:27,"86 5th St, Boston, MA 02215",July
223124.0,USB-C Charging Cable,1.0,11.95,07/19/19 19:28,"593 Ridge St, San Francisco, CA 94016",July
223125.0,27in 4K Gaming Monitor,1.0,389.99,07/17/19 09:45,"678 13th St, San Francisco, CA 94016",July
223126.0,34in Ultrawide Monitor,1.0,379.99,07/29/19 16:38,"858 6th St, San Francisco, CA 94016",July
223127.0,AAA Batteries (4-pack),1.0,2.99,07/31/19 17:36,"473 10th St, Los Angeles, CA 90001",July
223128.0,USB-C Charging Cable,1.0,11.95,07/14/19 08:00,"418 Spruce St, Los Angeles, CA 90001",July
223129.0,Apple Airpods Headphones,1.0,150.0,07/05/19 08:40,"239 12th St, Boston, MA 02215",July
223130.0,Wired Headphones,1.0,11.99,07/16/19 11:54,"126 5th St, New York City, NY 10001",July
223131.0,AAA Batteries (4-pack),1.0,2.99,07/21/19 07:47,"712 Washington St, Los Angeles, CA 90001",July
223132.0,AA Batteries (4-pack),1.0,3.84,07/23/19 00:10,"132 West St, San Francisco, CA 94016",July
223133.0,AA Batteries (4-pack),1.0,3.84,07/28/19 20:40,"621 Church St, San Francisco, CA 94016",July
223133.0,AAA Batteries (4-pack),1.0,2.99,07/28/19 20:40,"621 Church St, San Francisco, CA 94016",July
223134.0,ThinkPad Laptop,1.0,999.99,07/25/19 12:17,"298 Wilson St, Portland, ME 04101",July
223135.0,Apple Airpods Headphones,1.0,150.0,07/27/19 21:39,"385 Dogwood St, Atlanta, GA 30301",July
223136.0,Flatscreen TV,1.0,300.0,07/07/19 21:45,"339 12th St, San Francisco, CA 94016",July
223137.0,AA Batteries (4-pack),1.0,3.84,07/20/19 09:51,"776 Forest St, Boston, MA 02215",July
223138.0,27in 4K Gaming Monitor,1.0,389.99,07/22/19 10:44,"720 Main St, San Francisco, CA 94016",July
223139.0,Bose SoundSport Headphones,1.0,99.99,07/05/19 20:27,"820 West St, Los Angeles, CA 90001",July
223140.0,AA Batteries (4-pack),1.0,3.84,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016",July
223140.0,Flatscreen TV,1.0,300.0,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016",July
223141.0,Wired Headphones,1.0,11.99,07/23/19 21:39,"247 Adams St, Portland, OR 97035",July
223142.0,AA Batteries (4-pack),2.0,3.84,07/26/19 13:53,"587 South St, San Francisco, CA 94016",July
223143.0,ThinkPad Laptop,1.0,999.99,07/14/19 10:09,"494 Lakeview St, San Francisco, CA 94016",July
223144.0,Google Phone,1.0,600.0,07/15/19 21:51,"37 Walnut St, New York City, NY 10001",July
223144.0,USB-C Charging Cable,1.0,11.95,07/15/19 21:51,"37 Walnut St, New York City, NY 10001",July
223145.0,Apple Airpods Headphones,1.0,150.0,07/02/19 14:21,"35 Main St, Seattle, WA 98101",July
223146.0,LG Dryer,1.0,600.0,07/22/19 17:05,"753 5th St, Los Angeles, CA 90001",July
223147.0,AA Batteries (4-pack),1.0,3.84,07/15/19 11:27,"767 West St, Los Angeles, CA 90001",July
223148.0,AA Batteries (4-pack),1.0,3.84,07/22/19 18:02,"256 Jackson St, Atlanta, GA 30301",July
223149.0,27in FHD Monitor,1.0,149.99,07/14/19 20:39,"770 Lincoln St, Boston, MA 02215",July
223150.0,Apple Airpods Headphones,1.0,150.0,07/16/19 18:17,"289 12th St, Boston, MA 02215",July
223151.0,AAA Batteries (4-pack),2.0,2.99,07/31/19 07:15,"825 North St, Seattle, WA 98101",July
